InvoiceNumber,CreatedTime,StoreID,PosID,CustomerType,CustomerCardNo,PaymentMethod,DeliveryType,City,State,PinCode,ItemCode,ItemDescription,ItemPrice,ItemQty,TotalValue
15977485,1595689189353,STR4899,POS954,NONPRIME,3716602332,CASH,HOME-DELIVERY,Shivapuri,Madhya Pradesh,,563,Chiming clock,2168.0,2,4336.0
76193498,1595689189369,STR7443,POS388,PRIME,8714158103,CASH,HOME-DELIVERY,Dehri,Bihar,,553,Banjo clock,1651.0,2,3302.0
48127582,1595689189484,STR7443,POS388,PRIME,8714158103,CASH,HOME-DELIVERY,Cuddalore,Tamil Nadu,,273,Bedroom set,842.0,2,1684.0
2924806,1595689189669,STR7443,POS394,NONPRIME,7587821520,CASH,TAKEAWAY,,,,448,Martini glass,2263.0,2,4526.0
87435749,1595689189685,STR7443,POS333,NONPRIME,5483488802,CASH,HOME-DELIVERY,Sikar,Rajasthan,,568,Pinch Pleated Curtains,1718.0,2,3436.0
71093002,1595689189886,STR4899,POS954,NONPRIME,3716602332,CASH,HOME-DELIVERY,Rishra,West Bengal,,588,Sheer Curtains,801.0,2,1602.0
71093002,1595689189886,STR4899,POS954,NONPRIME,3716602332,CASH,HOME-DELIVERY,Rishra,West Bengal,,278,Dining set,1940.0,2,3880.0
18013517,1595689190202,STR7443,POS365,PRIME,8790333340,CASH,HOME-DELIVERY,Cuddalore,Tamil Nadu,,383,Innerspring Mattress,655.0,1,655.0
18013517,1595689190202,STR7443,POS365,PRIME,8790333340,CASH,HOME-DELIVERY,Cuddalore,Tamil Nadu,,238,Dining table,1582.0,2,3164.0
18013517,1595689190202,STR7443,POS365,PRIME,8790333340,CASH,HOME-DELIVERY,Cuddalore,Tamil Nadu,,458,Wine glass,1644.0,1,1644.0
75808013,1595689190271,STR2699,POS832,NONPRIME,4552039054,CASH,HOME-DELIVERY,Ashoknagar-Kalyangarh,West Bengal,,693,Mandoline,250.0,2,500.0
23759560,1595689190371,STR4899,POS447,NONPRIME,5576072500,CARD,TAKEAWAY,,,,268,Floating shelf,1894.0,2,3788.0
72012201,1595689190403,STR2699,POS566,PRIME,7543202868,CARD,HOME-DELIVERY,Guna,Madhya Pradesh,,658,Chinois,567.0,2,1134.0
72012201,1595689190403,STR2699,POS566,PRIME,7543202868,CARD,HOME-DELIVERY,Guna,Madhya Pradesh,,638,Baster,1214.0,1,1214.0
72012201,1595689190403,STR2699,POS566,PRIME,7543202868,CARD,HOME-DELIVERY,Guna,Madhya Pradesh,,568,Pinch Pleated Curtains,1718.0,2,3436.0
72012201,1595689190403,STR2699,POS566,PRIME,7543202868,CARD,HOME-DELIVERY,Guna,Madhya Pradesh,,213,Infant bed,1755.0,2,3510.0
3733215,1595689190487,STR5646,POS543,NONPRIME,5947487902,CARD,HOME-DELIVERY,Sikar,Rajasthan,,563,Chiming clock,2168.0,1,2168.0
3733215,1595689190487,STR5646,POS543,NONPRIME,5947487902,CARD,HOME-DELIVERY,Sikar,Rajasthan,,483,Teacups and saucers,1781.0,1,1781.0
28327769,1595689190518,STR4899,POS799,PRIME,2325763742,CASH,HOME-DELIVERY,Cuddalore,Tamil Nadu,,253,Bathroom cabinet,1513.0,2,3026.0
28327769,1595689190518,STR4899,POS799,PRIME,2325763742,CASH,HOME-DELIVERY,Cuddalore,Tamil Nadu,,458,Wine glass,1644.0,1,1644.0
28327769,1595689190518,STR4899,POS799,PRIME,2325763742,CASH,HOME-DELIVERY,Cuddalore,Tamil Nadu,,363,Rocking chair,2021.0,1,2021.0
91359279,1595689190719,STR5864,POS872,PRIME,7589671731,CASH,HOME-DELIVERY,Serampore,West Bengal,,418,Wing chair,1431.0,2,2862.0
5662413,1595689190819,STR2699,POS779,PRIME,6797767929,CASH,HOME-DELIVERY,Alandur,Tamil Nadu,,613,Goblet Pleat Drapes,1583.0,1,1583.0
5662413,1595689190819,STR2699,POS779,PRIME,6797767929,CASH,HOME-DELIVERY,Alandur,Tamil Nadu,,543,Lighthouse clock,636.0,2,1272.0
23242673,1595689191089,STR5864,POS132,NONPRIME,6909538460,CASH,HOME-DELIVERY,Dabgram,West Bengal,,583,Tab Top Curtains,1329.0,1,1329.0
23242673,1595689191089,STR5864,POS132,NONPRIME,6909538460,CASH,HOME-DELIVERY,Dabgram,West Bengal,,603,Sheer Curtains,1282.0,1,1282.0
5160326,1595689191120,STR4899,POS954,NONPRIME,3716602332,CASH,HOME-DELIVERY,Hassan,Karnataka,,523,Oil-lamp clock,1371.0,1,1371.0
5160326,1595689191120,STR4899,POS954,NONPRIME,3716602332,CASH,HOME-DELIVERY,Hassan,Karnataka,,508,Kitchen knife,2483.0,1,2483.0
5160326,1595689191120,STR4899,POS954,NONPRIME,3716602332,CASH,HOME-DELIVERY,Hassan,Karnataka,,403,Adjustable Air Mattress,1417.0,1,1417.0
70210705,1595689191289,STR7443,POS365,PRIME,8790333340,CASH,HOME-DELIVERY,Hyderabad,Andhra Pradesh,,353,Recliner,1585.0,2,3170.0
19890755,1595689191321,STR5646,POS212,NONPRIME,4226427254,CARD,HOME-DELIVERY,Guna,Madhya Pradesh,,298,Bardic chair,1649.0,1,1649.0
35132899,1595689191390,STR2699,POS773,NONPRIME,9327106277,CASH,TAKEAWAY,,,,383,Innerspring Mattress,655.0,2,1310.0
78762466,1595689191521,STR2699,POS566,PRIME,7543202868,CARD,HOME-DELIVERY,Hyderabad,Andhra Pradesh,,538,Grandmother clock,1301.0,2,2602.0
78762466,1595689191521,STR2699,POS566,PRIME,7543202868,CARD,HOME-DELIVERY,Hyderabad,Andhra Pradesh,,483,Teacups and saucers,1781.0,1,1781.0
79951202,1595689191722,STR7443,POS388,PRIME,8714158103,CASH,HOME-DELIVERY,Bahraich,Uttar Pradesh,,538,Grandmother clock,1301.0,2,2602.0
79951202,1595689191722,STR7443,POS388,PRIME,8714158103,CASH,HOME-DELIVERY,Bahraich,Uttar Pradesh,,553,Banjo clock,1651.0,1,1651.0
79951202,1595689191722,STR7443,POS388,PRIME,8714158103,CASH,HOME-DELIVERY,Bahraich,Uttar Pradesh,,238,Dining table,1582.0,1,1582.0
28815068,1595689191891,STR5646,POS543,NONPRIME,5947487902,CARD,HOME-DELIVERY,Bahraich,Uttar Pradesh,,213,Infant bed,1755.0,2,3510.0
28815068,1595689191891,STR5646,POS543,NONPRIME,5947487902,CARD,HOME-DELIVERY,Bahraich,Uttar Pradesh,,488,Bread knife,1077.0,2,2154.0
24342984,1595689191922,STR7443,POS333,NONPRIME,5483488802,CASH,HOME-DELIVERY,Muzaffarpur,Bihar,,693,Mandoline,250.0,1,250.0
24342984,1595689191922,STR7443,POS333,NONPRIME,5483488802,CASH,HOME-DELIVERY,Muzaffarpur,Bihar,,433,Depression glass,1950.0,2,3900.0
74623225,1595689192023,STR2699,POS773,NONPRIME,9327106277,CASH,TAKEAWAY,,,,578,Goblet Pleat Curtains,1765.0,2,3530.0
74623225,1595689192023,STR2699,POS773,NONPRIME,9327106277,CASH,TAKEAWAY,,,,503,Chef's knife,1973.0,2,3946.0
12704751,1595689192123,STR5864,POS945,PRIME,5305473526,CARD,HOME-DELIVERY,Muzaffarpur,Bihar,,353,Recliner,1585.0,1,1585.0
12704751,1595689192123,STR5864,POS945,PRIME,5305473526,CARD,HOME-DELIVERY,Muzaffarpur,Bihar,,388,Memory Foam,1884.0,2,3768.0
76266926,1595689192192,STR7443,POS394,NONPRIME,7587821520,CASH,TAKEAWAY,,,,423,Quilt,1485.0,1,1485.0
76266926,1595689192192,STR7443,POS394,NONPRIME,7587821520,CASH,TAKEAWAY,,,,648,Bottle opener,321.0,1,321.0
60632340,1595689192443,STR7443,POS394,NONPRIME,7587821520,CASH,TAKEAWAY,,,,383,Innerspring Mattress,655.0,2,1310.0
60632340,1595689192443,STR7443,POS394,NONPRIME,7587821520,CASH,TAKEAWAY,,,,568,Pinch Pleated Curtains,1718.0,1,1718.0
60632340,1595689192443,STR7443,POS394,NONPRIME,7587821520,CASH,TAKEAWAY,,,,258,Closet,1687.0,2,3374.0
52819946,1595689192544,STR7443,POS411,NONPRIME,4369698403,CARD,HOME-DELIVERY,Varanasi,Uttar Pradesh,,423,Quilt,1485.0,1,1485.0
52819946,1595689192544,STR7443,POS411,NONPRIME,4369698403,CARD,HOME-DELIVERY,Varanasi,Uttar Pradesh,,378,Air Bed,2263.0,2,4526.0
52819946,1595689192544,STR7443,POS411,NONPRIME,4369698403,CARD,HOME-DELIVERY,Varanasi,Uttar Pradesh,,388,Memory Foam,1884.0,2,3768.0
52819946,1595689192544,STR7443,POS411,NONPRIME,4369698403,CARD,HOME-DELIVERY,Varanasi,Uttar Pradesh,,648,Bottle opener,321.0,2,642.0
69271654,1595689192646,STR5864,POS465,NONPRIME,1211843745,CARD,TAKEAWAY,,,,598,Grommet Curtains,914.0,2,1828.0
69271654,1595689192646,STR5864,POS465,NONPRIME,1211843745,CARD,TAKEAWAY,,,,593,Hanging curtains,1896.0,1,1896.0
27153785,1595689192707,STR5646,POS543,NONPRIME,5947487902,CARD,HOME-DELIVERY,Bokaro Steel City,Jharkhand,,358,Restraint chair,1943.0,1,1943.0
27153785,1595689192707,STR5646,POS543,NONPRIME,5947487902,CARD,HOME-DELIVERY,Bokaro Steel City,Jharkhand,,613,Goblet Pleat Drapes,1583.0,1,1583.0
27153785,1595689192707,STR5646,POS543,NONPRIME,5947487902,CARD,HOME-DELIVERY,Bokaro Steel City,Jharkhand,,353,Recliner,1585.0,1,1585.0
27153785,1595689192707,STR5646,POS543,NONPRIME,5947487902,CARD,HOME-DELIVERY,Bokaro Steel City,Jharkhand,,208,Canopy bed,508.0,2,1016.0
86338582,1595689192748,STR5864,POS878,NONPRIME,9728415172,CARD,TAKEAWAY,,,,398,Latex Mattress,773.0,2,1546.0
63828224,1595689192815,STR2699,POS773,NONPRIME,9327106277,CASH,TAKEAWAY,,,,403,Adjustable Air Mattress,1417.0,1,1417.0
63828224,1595689192815,STR2699,POS773,NONPRIME,9327106277,CASH,TAKEAWAY,,,,453,Shot glass,674.0,1,674.0
63828224,1595689192815,STR2699,POS773,NONPRIME,9327106277,CASH,TAKEAWAY,,,,458,Wine glass,1644.0,2,3288.0
63828224,1595689192815,STR2699,POS773,NONPRIME,9327106277,CASH,TAKEAWAY,,,,223,Hammock,1210.0,1,1210.0
60273871,1595689193379,STR5864,POS945,PRIME,5305473526,CARD,HOME-DELIVERY,Jammu,Jammu and Kashmir,,508,Kitchen knife,2483.0,2,4966.0
60273871,1595689193379,STR5864,POS945,PRIME,5305473526,CARD,HOME-DELIVERY,Jammu,Jammu and Kashmir,,288,Hutch,1812.0,2,3624.0
6360103,1595689193780,STR5864,POS465,NONPRIME,1211843745,CARD,TAKEAWAY,,,,498,Carving knifes,1424.0,1,1424.0
6360103,1595689193780,STR5864,POS465,NONPRIME,1211843745,CARD,TAKEAWAY,,,,528,Projection clock,2365.0,1,2365.0
6360103,1595689193780,STR5864,POS465,NONPRIME,1211843745,CARD,TAKEAWAY,,,,593,Hanging curtains,1896.0,1,1896.0
6360103,1595689193780,STR5864,POS465,NONPRIME,1211843745,CARD,TAKEAWAY,,,,358,Restraint chair,1943.0,2,3886.0
29992395,1595689193934,STR5646,POS212,NONPRIME,4226427254,CARD,HOME-DELIVERY,Sikar,Rajasthan,,338,Kneeling chairs,442.0,2,884.0
37814506,1595689194035,STR4899,POS441,NONPRIME,4227803954,CASH,TAKEAWAY,,,,578,Goblet Pleat Curtains,1765.0,2,3530.0
37814506,1595689194035,STR4899,POS441,NONPRIME,4227803954,CASH,TAKEAWAY,,,,538,Grandmother clock,1301.0,1,1301.0
37814506,1595689194035,STR4899,POS441,NONPRIME,4227803954,CASH,TAKEAWAY,,,,418,Wing chair,1431.0,1,1431.0
25734461,1595689194135,STR2699,POS779,PRIME,6797767929,CASH,HOME-DELIVERY,Arrah,Bihar,,458,Wine glass,1644.0,1,1644.0
25734461,1595689194135,STR2699,POS779,PRIME,6797767929,CASH,HOME-DELIVERY,Arrah,Bihar,,608,Pleated Drapes,1684.0,2,3368.0
25734461,1595689194135,STR2699,POS779,PRIME,6797767929,CASH,HOME-DELIVERY,Arrah,Bihar,,533,Rolling ball clock,1651.0,2,3302.0
25734461,1595689194135,STR2699,POS779,PRIME,6797767929,CASH,HOME-DELIVERY,Arrah,Bihar,,548,Cartel clock,1500.0,1,1500.0
56465150,1595689194250,STR5646,POS639,PRIME,9711257112,CARD,HOME-DELIVERY,Nagaon,Assam,,453,Shot glass,674.0,2,1348.0
56465150,1595689194250,STR5646,POS639,PRIME,9711257112,CARD,HOME-DELIVERY,Nagaon,Assam,,653,Browning tray,375.0,2,750.0
56465150,1595689194250,STR5646,POS639,PRIME,9711257112,CARD,HOME-DELIVERY,Nagaon,Assam,,383,Innerspring Mattress,655.0,1,655.0
59154496,1595689194297,STR5646,POS212,NONPRIME,4226427254,CARD,HOME-DELIVERY,Hassan,Karnataka,,458,Wine glass,1644.0,1,1644.0
59154496,1595689194297,STR5646,POS212,NONPRIME,4226427254,CARD,HOME-DELIVERY,Hassan,Karnataka,,683,Grater,370.0,2,740.0
59154496,1595689194297,STR5646,POS212,NONPRIME,4226427254,CARD,HOME-DELIVERY,Hassan,Karnataka,,638,Baster,1214.0,2,2428.0
81586298,1595689194297,STR5864,POS465,NONPRIME,1211843745,CARD,TAKEAWAY,,,,258,Closet,1687.0,1,1687.0
81586298,1595689194297,STR5864,POS465,NONPRIME,1211843745,CARD,TAKEAWAY,,,,278,Dining set,1940.0,2,3880.0
81586298,1595689194297,STR5864,POS465,NONPRIME,1211843745,CARD,TAKEAWAY,,,,283,Portable Lamps,2236.0,1,2236.0
81586298,1595689194297,STR5864,POS465,NONPRIME,1211843745,CARD,TAKEAWAY,,,,663,Corkscrew,983.0,2,1966.0
15529563,1595689194419,STR4899,POS799,PRIME,2325763742,CASH,HOME-DELIVERY,Alandur,Tamil Nadu,,348,Navy chair,1998.0,2,3996.0
15529563,1595689194419,STR4899,POS799,PRIME,2325763742,CASH,HOME-DELIVERY,Alandur,Tamil Nadu,,503,Chef's knife,1973.0,1,1973.0
15529563,1595689194419,STR4899,POS799,PRIME,2325763742,CASH,HOME-DELIVERY,Alandur,Tamil Nadu,,233,Coffee table,1055.0,2,2110.0
15529563,1595689194419,STR4899,POS799,PRIME,2325763742,CASH,HOME-DELIVERY,Alandur,Tamil Nadu,,588,Sheer Curtains,801.0,2,1602.0
76304348,1595689194466,STR5864,POS945,PRIME,5305473526,CARD,HOME-DELIVERY,Chennai,Tamil Nadu,,683,Grater,370.0,1,370.0
77341588,1595689194567,STR2699,POS773,NONPRIME,9327106277,CASH,TAKEAWAY,,,,643,Blow torch,1955.0,2,3910.0
44303591,1595689194620,STR4899,POS954,NONPRIME,3716602332,CASH,HOME-DELIVERY,Jammu,Jammu and Kashmir,,568,Pinch Pleated Curtains,1718.0,1,1718.0
44303591,1595689194620,STR4899,POS954,NONPRIME,3716602332,CASH,HOME-DELIVERY,Jammu,Jammu and Kashmir,,463,Cookie jars,793.0,1,793.0
44303591,1595689194620,STR4899,POS954,NONPRIME,3716602332,CASH,HOME-DELIVERY,Jammu,Jammu and Kashmir,,208,Canopy bed,508.0,2,1016.0
98548504,1595689194620,STR2699,POS792,PRIME,7475384243,CASH,HOME-DELIVERY,Nellore,Andhra Pradesh,,268,Floating shelf,1894.0,2,3788.0
91531843,1595689194921,STR4899,POS584,NONPRIME,2502121621,CASH,HOME-DELIVERY,Tiruvottiyur,Tamil Nadu,,528,Projection clock,2365.0,2,4730.0
91531843,1595689194921,STR4899,POS584,NONPRIME,2502121621,CASH,HOME-DELIVERY,Tiruvottiyur,Tamil Nadu,,628,Window Scarf,1774.0,2,3548.0
97121248,1595689195021,STR5646,POS639,PRIME,9711257112,CARD,HOME-DELIVERY,Ichalkaranji,Maharastra,,218,Sofa bed,895.0,1,895.0
97121248,1595689195021,STR5646,POS639,PRIME,9711257112,CARD,HOME-DELIVERY,Ichalkaranji,Maharastra,,638,Baster,1214.0,1,1214.0
97121248,1595689195021,STR5646,POS639,PRIME,9711257112,CARD,HOME-DELIVERY,Ichalkaranji,Maharastra,,328,Dining chair,1223.0,2,2446.0
97121248,1595689195021,STR5646,POS639,PRIME,9711257112,CARD,HOME-DELIVERY,Ichalkaranji,Maharastra,,233,Coffee table,1055.0,2,2110.0
987129,1595689195122,STR2699,POS832,NONPRIME,4552039054,CASH,HOME-DELIVERY,Delhi,Delhi,,573,Eyelet Curtains,642.0,2,1284.0
987129,1595689195122,STR2699,POS832,NONPRIME,4552039054,CASH,HOME-DELIVERY,Delhi,Delhi,,373,Latex Mattress,1313.0,2,2626.0
987129,1595689195122,STR2699,POS832,NONPRIME,4552039054,CASH,HOME-DELIVERY,Delhi,Delhi,,343,Massage chair,1354.0,2,2708.0
987129,1595689195122,STR2699,POS832,NONPRIME,4552039054,CASH,HOME-DELIVERY,Delhi,Delhi,,388,Memory Foam,1884.0,2,3768.0
150624,1595689195369,STR7443,POS411,NONPRIME,4369698403,CARD,HOME-DELIVERY,Darbhanga,Bihar,,478,Teapot,885.0,1,885.0
150624,1595689195369,STR7443,POS411,NONPRIME,4369698403,CARD,HOME-DELIVERY,Darbhanga,Bihar,,533,Rolling ball clock,1651.0,1,1651.0
35038776,1595689195886,STR2699,POS773,NONPRIME,9327106277,CASH,TAKEAWAY,,,,243,Folding table,738.0,1,738.0
35038776,1595689195886,STR2699,POS773,NONPRIME,9327106277,CASH,TAKEAWAY,,,,208,Canopy bed,508.0,2,1016.0
24810526,1595689196087,STR7443,POS365,PRIME,8790333340,CASH,HOME-DELIVERY,Muzaffarnagar,Uttar Pradesh,,368,Stool,888.0,2,1776.0
24810526,1595689196087,STR7443,POS365,PRIME,8790333340,CASH,HOME-DELIVERY,Muzaffarnagar,Uttar Pradesh,,298,Bardic chair,1649.0,2,3298.0
24810526,1595689196087,STR7443,POS365,PRIME,8790333340,CASH,HOME-DELIVERY,Muzaffarnagar,Uttar Pradesh,,513,Flip clock,1259.0,2,2518.0
24810526,1595689196087,STR7443,POS365,PRIME,8790333340,CASH,HOME-DELIVERY,Muzaffarnagar,Uttar Pradesh,,603,Sheer Curtains,1282.0,2,2564.0
55111140,1595689196141,STR4899,POS954,NONPRIME,3716602332,CASH,HOME-DELIVERY,Junagadh,Gujarat,,578,Goblet Pleat Curtains,1765.0,2,3530.0
44082075,1595689196241,STR7443,POS388,PRIME,8714158103,CASH,HOME-DELIVERY,Madurai,Tamil Nadu,,423,Quilt,1485.0,2,2970.0
44082075,1595689196241,STR7443,POS388,PRIME,8714158103,CASH,HOME-DELIVERY,Madurai,Tamil Nadu,,438,Lead glass,2069.0,2,4138.0
44082075,1595689196241,STR7443,POS388,PRIME,8714158103,CASH,HOME-DELIVERY,Madurai,Tamil Nadu,,318,Bofinger chair,1119.0,2,2238.0
44082075,1595689196241,STR7443,POS388,PRIME,8714158103,CASH,HOME-DELIVERY,Madurai,Tamil Nadu,,518,Hourglass,1598.0,1,1598.0
76394614,1595689196341,STR5864,POS945,PRIME,5305473526,CARD,HOME-DELIVERY,Varanasi,Uttar Pradesh,,678,Fillet knife,350.0,2,700.0
76394614,1595689196341,STR5864,POS945,PRIME,5305473526,CARD,HOME-DELIVERY,Varanasi,Uttar Pradesh,,223,Hammock,1210.0,1,1210.0
76394614,1595689196341,STR5864,POS945,PRIME,5305473526,CARD,HOME-DELIVERY,Varanasi,Uttar Pradesh,,558,Balloon clock,1633.0,1,1633.0
76394614,1595689196341,STR5864,POS945,PRIME,5305473526,CARD,HOME-DELIVERY,Varanasi,Uttar Pradesh,,698,Meat grinder,1250.0,2,2500.0
92045693,1595689196388,STR7443,POS333,NONPRIME,5483488802,CASH,HOME-DELIVERY,Palakkad,Kerala,,303,Bench,2251.0,1,2251.0
92045693,1595689196388,STR7443,POS333,NONPRIME,5483488802,CASH,HOME-DELIVERY,Palakkad,Kerala,,653,Browning tray,375.0,1,375.0
90183488,1595689196442,STR2699,POS779,PRIME,6797767929,CASH,HOME-DELIVERY,Raigarh,Chhattisgarh,,673,Dough scraper,980.0,1,980.0
90183488,1595689196442,STR2699,POS779,PRIME,6797767929,CASH,HOME-DELIVERY,Raigarh,Chhattisgarh,,248,TV tray table,1947.0,2,3894.0
69786594,1595689196642,STR5646,POS639,PRIME,9711257112,CARD,HOME-DELIVERY,Sitapur,Uttar Pradesh,,308,Butterfly chair,857.0,2,1714.0
95659466,1595689197127,STR4899,POS954,NONPRIME,3716602332,CASH,HOME-DELIVERY,Pune,Maharastra,,568,Pinch Pleated Curtains,1718.0,1,1718.0
95659466,1595689197127,STR4899,POS954,NONPRIME,3716602332,CASH,HOME-DELIVERY,Pune,Maharastra,,568,Pinch Pleated Curtains,1718.0,1,1718.0
95659466,1595689197127,STR4899,POS954,NONPRIME,3716602332,CASH,HOME-DELIVERY,Pune,Maharastra,,478,Teapot,885.0,2,1770.0
95659466,1595689197127,STR4899,POS954,NONPRIME,3716602332,CASH,HOME-DELIVERY,Pune,Maharastra,,578,Goblet Pleat Curtains,1765.0,2,3530.0
83323158,1595689197275,STR5864,POS465,NONPRIME,1211843745,CARD,TAKEAWAY,,,,248,TV tray table,1947.0,1,1947.0
67022783,1595689197328,STR5864,POS872,PRIME,7589671731,CASH,HOME-DELIVERY,Chhindwara,Madhya Pradesh,,238,Dining table,1582.0,2,3164.0
67022783,1595689197328,STR5864,POS872,PRIME,7589671731,CASH,HOME-DELIVERY,Chhindwara,Madhya Pradesh,,263,Kitchen cabinet,1050.0,1,1050.0
58266387,1595689197644,STR5646,POS543,NONPRIME,5947487902,CARD,HOME-DELIVERY,Sitapur,Uttar Pradesh,,668,Crab cracker,785.0,2,1570.0
58266387,1595689197644,STR5646,POS543,NONPRIME,5947487902,CARD,HOME-DELIVERY,Sitapur,Uttar Pradesh,,288,Hutch,1812.0,1,1812.0
58266387,1595689197644,STR5646,POS543,NONPRIME,5947487902,CARD,HOME-DELIVERY,Sitapur,Uttar Pradesh,,448,Martini glass,2263.0,2,4526.0
83005466,1595689197691,STR5864,POS132,NONPRIME,6909538460,CASH,HOME-DELIVERY,Pune,Maharastra,,578,Goblet Pleat Curtains,1765.0,2,3530.0
83005466,1595689197691,STR5864,POS132,NONPRIME,6909538460,CASH,HOME-DELIVERY,Pune,Maharastra,,533,Rolling ball clock,1651.0,1,1651.0
83005466,1595689197691,STR5864,POS132,NONPRIME,6909538460,CASH,HOME-DELIVERY,Pune,Maharastra,,453,Shot glass,674.0,2,1348.0
52477596,1595689197845,STR4899,POS447,NONPRIME,5576072500,CARD,TAKEAWAY,,,,263,Kitchen cabinet,1050.0,2,2100.0
52477596,1595689197845,STR4899,POS447,NONPRIME,5576072500,CARD,TAKEAWAY,,,,573,Eyelet Curtains,642.0,2,1284.0
53805633,1595689197892,STR5864,POS945,PRIME,5305473526,CARD,HOME-DELIVERY,Rishra,West Bengal,,338,Kneeling chairs,442.0,2,884.0
73568711,1595689197992,STR4899,POS954,NONPRIME,3716602332,CASH,HOME-DELIVERY,Ichalkaranji,Maharastra,,233,Coffee table,1055.0,1,1055.0
64780600,1595689198046,STR5646,POS212,NONPRIME,4226427254,CARD,HOME-DELIVERY,Mangalore,Karnataka,,263,Kitchen cabinet,1050.0,1,1050.0
64780600,1595689198046,STR5646,POS212,NONPRIME,4226427254,CARD,HOME-DELIVERY,Mangalore,Karnataka,,688,Ladle,570.0,1,570.0
64780600,1595689198046,STR5646,POS212,NONPRIME,4226427254,CARD,HOME-DELIVERY,Mangalore,Karnataka,,243,Folding table,738.0,1,738.0
64780600,1595689198046,STR5646,POS212,NONPRIME,4226427254,CARD,HOME-DELIVERY,Mangalore,Karnataka,,678,Fillet knife,350.0,2,700.0
62145763,1595689198246,STR7443,POS411,NONPRIME,4369698403,CARD,HOME-DELIVERY,Ingraj Bazar,West Bengal,,233,Coffee table,1055.0,2,2110.0
73506101,1595689198594,STR5646,POS543,NONPRIME,5947487902,CARD,HOME-DELIVERY,Pali,Rajasthan,,503,Chef's knife,1973.0,1,1973.0
73506101,1595689198594,STR5646,POS543,NONPRIME,5947487902,CARD,HOME-DELIVERY,Pali,Rajasthan,,538,Grandmother clock,1301.0,1,1301.0
54342670,1595689198895,STR2699,POS566,PRIME,7543202868,CARD,HOME-DELIVERY,Sambalpur,Odisha,,298,Bardic chair,1649.0,1,1649.0
54342670,1595689198895,STR2699,POS566,PRIME,7543202868,CARD,HOME-DELIVERY,Sambalpur,Odisha,,498,Carving knifes,1424.0,2,2848.0
36428318,1595689198996,STR5864,POS872,PRIME,7589671731,CASH,HOME-DELIVERY,Ramagundam,Andhra Pradesh,,298,Bardic chair,1649.0,2,3298.0
36428318,1595689198996,STR5864,POS872,PRIME,7589671731,CASH,HOME-DELIVERY,Ramagundam,Andhra Pradesh,,478,Teapot,885.0,1,885.0
36733618,1595689199149,STR2699,POS792,PRIME,7475384243,CASH,HOME-DELIVERY,Agra,Uttar Pradesh,,563,Chiming clock,2168.0,2,4336.0
56592523,1595689199297,STR2699,POS773,NONPRIME,9327106277,CASH,TAKEAWAY,,,,643,Blow torch,1955.0,1,1955.0
10623996,1595689199397,STR7443,POS333,NONPRIME,5483488802,CASH,HOME-DELIVERY,Farrukhabad-cum-Fatehgarh,Uttar Pradesh,,453,Shot glass,674.0,1,674.0
10623996,1595689199397,STR7443,POS333,NONPRIME,5483488802,CASH,HOME-DELIVERY,Farrukhabad-cum-Fatehgarh,Uttar Pradesh,,328,Dining chair,1223.0,2,2446.0
79282088,1595689199551,STR2699,POS566,PRIME,7543202868,CARD,HOME-DELIVERY,Unnao,Uttar Pradesh,,408,Confidante,1242.0,1,1242.0
79282088,1595689199551,STR2699,POS566,PRIME,7543202868,CARD,HOME-DELIVERY,Unnao,Uttar Pradesh,,473,Mason jars,1358.0,1,1358.0
79282088,1595689199551,STR2699,POS566,PRIME,7543202868,CARD,HOME-DELIVERY,Unnao,Uttar Pradesh,,498,Carving knifes,1424.0,2,2848.0
88839343,1595689199598,STR4899,POS447,NONPRIME,5576072500,CARD,TAKEAWAY,,,,618,Pencil Pleat Drapes,1140.0,2,2280.0
88839343,1595689199598,STR4899,POS447,NONPRIME,5576072500,CARD,TAKEAWAY,,,,478,Teapot,885.0,1,885.0
88839343,1595689199598,STR4899,POS447,NONPRIME,5576072500,CARD,TAKEAWAY,,,,218,Sofa bed,895.0,1,895.0
39122110,1595689199899,STR2699,POS792,PRIME,7475384243,CASH,HOME-DELIVERY,Adoni,Andhra Pradesh,,378,Air Bed,2263.0,1,2263.0
39122110,1595689199899,STR2699,POS792,PRIME,7475384243,CASH,HOME-DELIVERY,Adoni,Andhra Pradesh,,403,Adjustable Air Mattress,1417.0,2,2834.0
39122110,1595689199899,STR2699,POS792,PRIME,7475384243,CASH,HOME-DELIVERY,Adoni,Andhra Pradesh,,353,Recliner,1585.0,1,1585.0
39122110,1595689199899,STR2699,POS792,PRIME,7475384243,CASH,HOME-DELIVERY,Adoni,Andhra Pradesh,,328,Dining chair,1223.0,2,2446.0
63452050,1595689199999,STR5864,POS878,NONPRIME,9728415172,CARD,TAKEAWAY,,,,673,Dough scraper,980.0,2,1960.0
78899690,1595689200153,STR5864,POS465,NONPRIME,1211843745,CARD,TAKEAWAY,,,,478,Teapot,885.0,2,1770.0
78899690,1595689200153,STR5864,POS465,NONPRIME,1211843745,CARD,TAKEAWAY,,,,383,Innerspring Mattress,655.0,1,655.0
78899690,1595689200153,STR5864,POS465,NONPRIME,1211843745,CARD,TAKEAWAY,,,,308,Butterfly chair,857.0,2,1714.0
78899690,1595689200153,STR5864,POS465,NONPRIME,1211843745,CARD,TAKEAWAY,,,,558,Balloon clock,1633.0,2,3266.0
